word,frequency,rank
salonu,20,562.0
lu,18,613.0
oda,85,100.0
hacı,8,
bayram,4,
mahallesi,83,104.0
hipodrom,4,
caddesi,39,293.0
c,141,38.0
gar,4,
altındağ,6,
ankara,106,67.0
türki,6,
ye,22,523.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
yukarıda,49,222.0
belirtilen,210,20.0
alımımız,4,
yerli,34,330.0
steklilerden,5,
teklif,311,10.0
alınmak,15,723.0
suretiyle,36,316.0
açık,69,139.0
hale,442,8.0
usulü,70,136.0
ile,490,7.0
ihaleye,135,42.0
çıkarılmış,10,
olup,87,94.0
ihaleye,135,42.0
katılabilmek,26,446.0
için,293,12.0
istenen,22,523.0
belgeler,116,56.0
ihale,247,15.0
dokümanında,7,
belirtilmiştir,16,683.0
tekliflerin,37,304.0
tcdd,58,181.0
taşımacılık,49,222.0
ş,181,25.0
genel,269,14.0
müdürlüğü,186,23.0
hale,442,8.0
komisyonu,24,485.0
başkanlığına,15,723.0
günü,72,126.0
saat,96,80.0
kadar,131,46.0
verilmiş,9,
veya,648,6.0
gelmiş,12,872.0
olması,146,35.0
şarttır,23,504.0
hale,442,8.0
dokümanı,27,423.0
tcdd,58,181.0
taşımacılık,49,222.0
ş,181,25.0
genel,269,14.0
müdürlüğü,186,23.0
satın,91,86.0
alma,49,222.0
dairesi,43,261.0
başkanlığı,85,100.0
lu,18,613.0
oda,85,100.0
veya,648,6.0
tcdd,58,181.0
taşımacılık,49,222.0
ş,181,25.0
resmi,24,485.0
web,22,523.0
sitesi,9,
http,24,485.0
www,57,185.0
tcddtasimacilik,10,
gov,46,244.0
tr,121,53.0
adresinde,50,212.0
görülebilir,28,409.0
haleye,113,59.0
teklif,311,10.0
verecek,25,465.0
olanların,20,562.0
ihale,247,15.0
dokümanını,21,539.0
satın,91,86.0
almaları,22,523.0
zorunlu,14,771.0
olup,87,94.0
tcdd,58,181.0
taşımacılık,49,222.0
ş,181,25.0
genel,269,14.0
müdürlüğü,186,23.0
merkez,46,244.0
veznesinden,5,
kdv,25,465.0
dâhil,4,
tl,311,10.0
bedelle,7,
temin,66,151.0
edilebilir,44,253.0
teklif,311,10.0
edilen,125,52.0
bedelin,43,261.0
en,205,21.0
az,169,30.0
ü,16,683.0
oranında,29,398.0
geçici,137,41.0
teminat,148,34.0
verilecektir,17,644.0
bu,244,16.0
ihale,247,15.0
tcdd,58,181.0
taşımacılık,49,222.0
ş,181,25.0
genel,269,14.0
müdürlüğünün,14,771.0
sayılı,340,9.0
kamu,71,131.0
hale,442,8.0
kanununun,47,235.0
g,51,207.0
maddesi,107,66.0
uyarınca,78,108.0
yapacağı,4,
mal,49,222.0
hizmet,72,126.0
alımlarında,4,
uygulanacak,24,485.0
esas,43,261.0
usuller,4,
hakkında,50,212.0
yönetmelik,16,683.0
hükümlerine,19,585.0
tabidir,5,
bu,244,16.0
ihale,247,15.0
ceza,42,272.0
ihalelerden,19,585.0
yasaklama,96,80.0
hükümleri,43,261.0
hariç,25,465.0
sayılı,340,9.0
yasalara,7,
tabi,28,409.0
değildir,22,523.0
taşinmazlar,10,
satilacaktir,17,644.0
zmir,11,
li,75,114.0
bayındır,4,
belediye,128,49.0
başkanlığından,57,185.0
mülkiyeti,18,613.0
belediyemize,20,562.0
ait,104,73.0
alttaki,1,
tabloda,8,
bulunan,88,93.0
taşınmazların,11,945.0
sayılı,340,9.0
devlet,105,71.0
hale,442,8.0
kanunun,77,109.0
maddesi,107,66.0
gereğince,59,177.0
açık,69,139.0
teklif,311,10.0
usulü,70,136.0
ile,490,7.0
mülkiyeti,18,613.0
satılacaktır,7,
hale,442,8.0
perşembe,11,
günü,72,126.0
saat,96,80.0
da,133,45.0
başlayıp,1,
da,133,45.0
sona,13,810.0
erecek,1,
olup,87,94.0
bayındır,4,
belediye,128,49.0
başkanlığı,85,100.0
meclis,5,
salonunda,18,613.0
toplanan,1,
encümen,16,683.0
huzurunda,15,723.0
yapılacaktır,74,118.0
taşınmaza,2,
ait,104,73.0
geniş,1,
teferruatlı,1,
bilgiyi,1,
içeren,16,683.0
şartnameyi,6,
satın,91,86.0
almak,5,
için,293,12.0
gün,69,139.0
çalışma,18,613.0
saatleri,17,644.0
içerisinde,104,73.0
belediyemiz,33,338.0
mali,55,194.0
hizmetler,18,613.0
müdürlüğü,186,23.0
veznesine,11,945.0
veya,648,6.0
vakıfbank,4,
tr,121,53.0
nolu,109,64.0
bayındır,4,
belediye,128,49.0
başkanlığı,85,100.0
hesabına,21,539.0
tl,311,10.0
ücret,2,
yatırılıp,1,
temin,66,151.0
edilebilir,44,253.0
haleye,113,59.0
katılabilmek,26,446.0
için,293,12.0
halesine,1,
iştirak,25,465.0
edilecek,22,523.0
taşınmazın,12,872.0
geçici,137,41.0
teminat,148,34.0
bedelini,7,
veya,648,6.0
buna,2,
ilişkin,89,92.0
yasada,1,
ön,19,585.0
görülen,3,
teminat,148,34.0
karşılıklarının,1,
en,205,21.0
geç,26,446.0
ihale,247,15.0
günü,72,126.0
saat,96,80.0
ye,22,523.0
kadar,131,46.0
belediyemiz,33,338.0
mali,55,194.0
hizmetler,18,613.0
müdürlüğü,186,23.0
veznesine,11,945.0
veya,648,6.0
vakıfbank,4,
tr,121,53.0
nolu,109,64.0
bayındır,4,
belediye,128,49.0
başkanlığı,85,100.0
hesabına,21,539.0
yatırılması,9,
gerekmektedir,84,103.0
haleden,4,
doğacak,2,
tüm,27,423.0
masraflar,2,
ilan,86,96.0
bedeli,112,61.0
damga,1,
vergisi,4,
resmi,24,485.0
vergi,36,316.0
harç,4,
k,62,164.0
v,7,
gibi,33,338.0
giderler,1,
alıcıya,1,
ait,104,73.0
olacaktır,13,810.0
haleye,113,59.0
girmek,7,
için,293,12.0
isteklilerden,7,
şu,1,
şartlar,31,361.0
aranır,4,
haleye,113,59.0
girmek,7,
isteyen,6,
yasal,5,
yerleşim,3,
sahibi,8,
olmaları,10,
b,218,19.0
lgili,26,446.0
kurumdan,3,
borcunun,2,
olmadığına,29,398.0
dair,126,51.0
yazı,11,
almaları,22,523.0
c,141,38.0
tebligat,33,338.0
için,293,12.0
türkiye,82,105.0
de,57,185.0
adres,51,207.0
göstermeleri,2,
gerçek,71,131.0
kişilerin,33,338.0
c,141,38.0
kimlik,30,378.0
numarasını,10,
tüzel,199,22.0
kişilerin,33,338.0
ise,54,197.0
vergi,36,316.0
kimlik,30,378.0
numarasını,10,
bildirmeleri,3,
e,172,28.0
geçici,137,41.0
teminatı,11,945.0
yatırmış,3,
olmaları,10,
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
f,52,202.0
özel,63,160.0
hukuk,20,562.0
tüzel,199,22.0
kişilerinin,4,
yukarıda,49,222.0
belirtilen,210,20.0
şartlardan,4,
ayrı,52,202.0
olarak,178,26.0
idare,9,
merkezlerinin,3,
bulunduğu,50,212.0
ticaret,152,32.0
veya,648,6.0
sanayi,75,114.0
odasından,24,485.0
yahut,10,
benzeri,7,
mesleki,25,465.0
kuruluştan,3,
halenin,33,338.0
yapıldığı,32,352.0
yıl,111,63.0
içinde,58,181.0
alınmış,67,146.0
sicil,141,38.0
kayıt,28,409.0
belgesi,149,33.0
ile,490,7.0
tüzel,199,22.0
kişilik,13,810.0
adına,50,212.0
ihaleye,135,42.0
katılacak,20,562.0
veya,648,6.0
teklifte,15,723.0
bulunacak,13,810.0
kişilerin,33,338.0
tüzel,199,22.0
kişiliği,7,
temsile,14,771.0
tam,21,539.0
yetkili,37,304.0
olduklarını,5,
gösterir,54,197.0
noterlikçe,3,
tasdik,31,361.0
edilmiş,16,683.0
imza,91,86.0
sirkülerini,4,
veya,648,6.0
vekaletnameyi,2,
vermeleri,8,
kamu,71,131.0
tüzel,199,22.0
kişilerinin,4,
ise,54,197.0
yukarıda,49,222.0
b,218,19.0
e,172,28.0
bentlerinde,10,
belirtilen,210,20.0
şartlardan,4,
ayrı,52,202.0
olarak,178,26.0
tüzel,199,22.0
kişilik,13,810.0
adına,50,212.0
ihaleye,135,42.0
katılacak,20,562.0
veya,648,6.0
teklifte,15,723.0
bulunacak,13,810.0
kişilerin,33,338.0
tüzel,199,22.0
kişiliği,7,
temsile,14,771.0
yetkili,37,304.0
olduğunu,35,327.0
belirtir,4,
belgeyi,20,562.0
vermeleri,8,
şarttır,23,504.0
g,51,207.0
şartname,115,57.0
bedeli,112,61.0
makbuzu,20,562.0
getirmiş,5,
olmaları,10,
steklinin,26,446.0
gerçek,71,131.0
kişi,65,154.0
olması,146,35.0
halinde,170,29.0
lgilisine,1,
göre,109,64.0
ticaret,152,32.0
sanayi,75,114.0
odası,65,154.0
veya,648,6.0
esnaf,9,
sanatkarlar,4,
siciline,21,539.0
kayıtlı,67,146.0
olduğunu,35,327.0
gösterir,54,197.0
belge,135,42.0
imza,91,86.0
sirküsü,13,810.0
noterden,12,872.0
tüzel,199,22.0
kişi,65,154.0
olması,146,35.0
halinde,170,29.0
tüzel,199,22.0
kişiliğin,76,111.0
dare,36,316.0
merkezinin,5,
bulunduğu,50,212.0
yerin,2,
kayıtlı,67,146.0
bulunduğu,50,212.0
ticaret,152,32.0
veya,648,6.0
sanayi,75,114.0
odasından,24,485.0
veya,648,6.0
benzeri,7,
bir,233,17.0
makamdan,6,
ihalenin,27,423.0
yapıldığı,32,352.0
yıl,111,63.0
içerisinde,104,73.0
alınmış,67,146.0
tüzel,199,22.0
kişiliğin,76,111.0
sicile,11,945.0
kayıtlı,67,146.0
olduğuna,18,613.0
dair,126,51.0
belge,135,42.0
tüzel,199,22.0
kişiliğin,76,111.0
noterden,12,872.0
tasdikli,105,71.0
imza,91,86.0
sirküsü,13,810.0
özel,63,160.0
hukuk,20,562.0
tüzel,199,22.0
kişileri,2,
ihaleye,135,42.0
katılmaları,1,
halinde,170,29.0
genel,269,14.0
merkezlerinin,3,
bulunduğu,50,212.0
yerin,2,
resmi,24,485.0
makamlarından,1,
iş,138,40.0
bu,244,16.0
ihalenin,27,423.0
ilanından,6,
sonra,50,212.0
alınmış,67,146.0
olan,119,54.0
faaliyette,1,
bulunduğuna,1,
dair,126,51.0
belgenin,20,562.0
ibrazı,3,
genel,269,14.0
kurullarından,1,
gayrimenkul,3,
alınması,7,
hususundaki,1,
genel,269,14.0
kurul,26,446.0
kararının,6,
noterden,12,872.0
tasdikli,105,71.0
suretini,3,
ibraz,57,185.0
etmesi,8,
ihaleye,135,42.0
girecek,6,
temsile,14,771.0
yetkili,37,304.0
kılınan,1,
şahsın,1,
noter,144,36.0
tasdikli,105,71.0
suretinin,3,
ibrazı,3,
yetkilinin,5,
noter,144,36.0
tasdikli,105,71.0
imza,91,86.0
sirküsü,13,810.0
ortak,72,126.0
girişimci,2,
olması,146,35.0
halinde,170,29.0
ortak,72,126.0
girişimcinin,1,
ilgilisine,1,
göre,109,64.0
ticaret,152,32.0
sanayi,75,114.0
odalarından,1,
veya,648,6.0
esnaf,9,
sanatkarlar,4,
siciline,21,539.0
kayıtlı,67,146.0
olduğunu,35,327.0
gösterir,54,197.0
belge,135,42.0
imza,91,86.0
sirküsü,13,810.0
noterden,12,872.0
oluşturan,13,810.0
gerçek,71,131.0
veya,648,6.0
tüzel,199,22.0
kişilerin,33,338.0
birinin,10,
bu,244,16.0
maddenin,12,872.0
b,218,19.0
deki,5,
esaslara,17,644.0
göre,109,64.0
temin,66,151.0
edecekleri,17,644.0
belge,135,42.0
ortak,72,126.0
girişim,41,277.0
beyannamesi,75,114.0
ile,490,7.0
ortaklık,11,
sözleşmesi,11,
vermesi,5,
gerekmektedir,84,103.0
stekliler,58,181.0
adına,50,212.0
ihaleye,135,42.0
vekil,3,
iştirak,25,465.0
ediyor,3,
ise,54,197.0
istekli,38,300.0
adına,50,212.0
teklifte,15,723.0
bulunacak,13,810.0
kimselerin,5,
noter,144,36.0
onaylı,62,164.0
veya,648,6.0
noterden,12,872.0
alınmış,67,146.0
vekaletnamelerinin,1,
bulunması,2,
yurt,31,361.0
dışında,30,378.0
ikamet,2,
eden,39,293.0
türk,62,164.0
vatandaşlarının,1,
ise,54,197.0
bulunduğu,50,212.0
ülkenin,1,
konsolosluğunca,1,
onaylanmış,21,539.0
olması,146,35.0
gerekir,29,398.0
hale,442,8.0
şartnamesinin,2,
maddesinde,36,316.0
yazılı,41,277.0
miktarda,4,
geçici,137,41.0
teminat,148,34.0
vermesi,5,
hale,442,8.0
şartnamesi,24,485.0
alındığına,15,723.0
dair,126,51.0
makbuz,15,723.0
ile,490,7.0
geçici,137,41.0
teminat,148,34.0
makbuzunu,3,
ibraz,57,185.0
etmesi,8,
gerekmektedir,84,103.0
sıra,15,723.0
muhammen,39,293.0
geçici,137,41.0
hale,442,8.0
mevkii,6,
ada,68,143.0
parsel,48,232.0
alan,102,77.0
cinsi,9,
hale,442,8.0
tarihi,97,78.0
bedeli,112,61.0
teminatı,11,945.0
saati,44,253.0
zeytin,7,
ergenli,4,
bahçesi,6,
zeytin,7,
ergenli,4,
bahçesi,6,
zeytin,7,
ergenli,4,
bahçesi,6,
zeytin,7,
ergenli,4,
bahçesi,6,
arıkbaşı,1,
armutlu,1,
tarla,6,
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
çeşi,11,945.0
tli,12,872.0
lânlar,11,945.0
türkiye,82,105.0
büyük,4,
millet,1,
meclisi,1,
başkanlığından,57,185.0
duyuru,6,
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
aydın,2,
adnan,2,
menderes,12,872.0
üniversitesi,44,253.0
rektörlüğünden,32,352.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
çişleri,6,
bakanlığından,106,67.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
çişleri,6,
bakanlığı,95,82.0
sahil,1,
güvenlik,10,
komutanlığından,1,
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
milli,18,613.0
eğitim,60,174.0
bakanlığından,106,67.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
millî,2,
savunma,5,
bakanlığından,106,67.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sağlık,30,378.0
bakanlığından,106,67.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
sağlık,30,378.0
bakanlığından,106,67.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sağlık,30,378.0
bakanlığından,106,67.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
sağlık,30,378.0
bakanlığından,106,67.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
tarım,49,222.0
orman,28,409.0
bakanlığı,95,82.0
devlet,105,71.0
su,14,771.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,44.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
tarım,49,222.0
orman,28,409.0
bakanlığı,95,82.0
devlet,105,71.0
su,14,771.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,44.0
halelere,77,109.0
katilmaktan,73,122.0
yasaklama,96,80.0
karari,72,126.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
alanya,2,
üniversitesi,44,253.0
rektörlüğünden,32,352.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
stanbul,66,151.0
kent,1,
üniversitesi,44,253.0
rektörlüğünden,32,352.0
düzeltme,10,
lani,44,253.0
mart,1,
tarihli,103,75.0
sayılı,340,9.0
resmî,896,2.0
gazete,899,1.0
de,57,185.0
aslına,10,
uygun,106,67.0
olarak,178,26.0
yayımlanan,20,562.0
akademik,13,810.0
personel,28,409.0
alımı,40,284.0
ilan,86,96.0
satırında,2,
yer,175,27.0
alan,102,77.0
kadro,71,131.0
aşağıdaki,33,338.0
gibi,33,338.0
düzeltilmiştir,3,
ale,26,446.0
lan,67,146.0
akademi,8,
k,62,164.0
bölüm,50,212.0
kadro,71,131.0
kadro,71,131.0
özel,63,160.0
şartlar,31,361.0
puan,106,67.0
numarasi,7,
bi,28,409.0
ri,23,504.0
program,14,771.0
sayisi,15,723.0
ünvani,17,644.0
türü,44,253.0
diş,26,446.0
hekimliği,9,
temel,15,723.0
doktor,19,585.0
tıbbi,3,
fizyoloji,1,
alanında,44,253.0
fakültesi,70,136.0
bilimler,11,
öğretim,94,83.0
üyesi,57,185.0
doktora,36,316.0
yapmış,42,272.0
olmak,279,13.0
lan,67,146.0
olunur,47,235.0
karadeniz,1,
teknik,37,304.0
üniversitesi,44,253.0
rektörlüğünden,32,352.0
düzeltme,10,
lani,44,253.0
tarihli,103,75.0
sayılı,340,9.0
resmî,896,2.0
gazete,899,1.0
de,57,185.0
aslına,10,
uygun,106,67.0
olarak,178,26.0
yayımlanan,20,562.0
üniversitemizin,7,
öğretim,94,83.0
görevlisi,21,539.0
araştırma,10,
görevlisi,21,539.0
alımına,1,
ilişkin,89,92.0
ilanımızın,1,
başvuru,158,31.0
şartlarının,2,
açıklandığı,6,
kısımda,1,
yer,175,27.0
alan,102,77.0
notlar,2,
bölümünde,6,
bulunan,88,93.0
maddede,5,
belirtilen,210,20.0
başvuru,158,31.0
yapılacak,94,83.0
adres,51,207.0
sehven,1,
hatalı,7,
yazılmış,1,
olup,87,94.0
madde,26,446.0
aşağıdaki,33,338.0
gibi,33,338.0
düzeltilmiştir,3,
başvurular,48,232.0
http,24,485.0
online,1,
ktu,1,
edu,14,771.0
tr,121,53.0
adresinden,18,613.0
elektronik,50,212.0
olarak,178,26.0
yapılacaktır,74,118.0
başvuru,158,31.0
süresi,69,139.0
içinde,58,181.0
yapılmayan,11,945.0
başvurular,48,232.0
dikkate,30,378.0
alınmayacaktır,34,330.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
stanbul,66,151.0
üniversitesi,44,253.0
rektörlüğünden,32,352.0
sözleşmeli,11,
bi,28,409.0
li,75,114.0
şi,67,146.0
personeli,11,
sinav,7,
duyurusu,1,
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
sayfa,863,5.0
resmî,896,2.0
gazete,899,1.0
nisan,870,3.0
sayı,864,4.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazete,899,1.0
sayfa,863,5.0
lân,11,945.0
bölümü,39,293.0
artirma,11,945.0
eksi,12,872.0
ltme,11,945.0
hale,442,8.0
lânlari,18,613.0
adet,114,58.0
bi,28,409.0
li,75,114.0
şi,67,146.0
ağ,2,
ci,27,423.0
hazi,2,
router,2,
satin,6,
alinacaktir,6,
devlet,105,71.0
malzeme,13,810.0
ofisi,2,
genel,269,14.0
müdürlüğünden,134,44.0
c,141,38.0
hazine,8,
maliye,12,872.0
bakanlığı,95,82.0
gelir,12,872.0
daresi,15,723.0
başkanlığı,85,100.0
uygulama,74,118.0
veri,9,
yönetimi,17,644.0
daire,17,644.0
başkanlığı,85,100.0
ii,1,
ihtiyacı,5,
adet,114,58.0
bilişim,17,644.0
ağ,2,
cihazı,1,
router,2,
kuruluşça,2,
hazırlanan,4,
teknik,37,304.0
şartnamesine,3,
cisco,2,
markasına,3,
uygun,106,67.0
olarak,178,26.0
ofis,5,
imiz,1,
tip,3,
ticari,8,
şartnamesi,24,485.0
ile,490,7.0
ihale,247,15.0
ek,21,539.0
şartlar,31,361.0
listesinde,3,
belirtilen,210,20.0
şartlarla,3,
açık,69,139.0
teklif,311,10.0
usulü,70,136.0
ile,490,7.0
iç,19,585.0
piyasadan,1,
satın,91,86.0
alınacaktır,47,235.0
hale,442,8.0
evraki,1,
bedelli,1,
di,12,872.0
r,47,235.0
stekliler,58,181.0
ihale,247,15.0
dokümanlarını,3,
genel,269,14.0
müdürlüğümüz,12,872.0
iii,4,
nolu,109,64.0
satınalma,25,465.0
daire,17,644.0
başkanlığında,2,
ofisimiz,1,
internet,40,284.0
sitesinde,3,
görebilirler,1,
ancak,9,
ihaleye,135,42.0
teklif,311,10.0
verecek,25,465.0
olan,119,54.0
firmaların,1,
şartname,115,57.0
bedelini,7,
tl,311,10.0
ofis,5,
veznelerinden,1,
birine,8,
veya,648,6.0
ofis,5,
banka,33,338.0
hesabına,21,539.0
yatırmaları,4,
zorunludur,61,169.0
b,218,19.0
yatırılan,6,
paraya,1,
ait,104,73.0
ödendi,1,
belgesinin,37,304.0
aslı,73,122.0
ile,490,7.0
bir,233,17.0
suretinin,3,
teklif,311,10.0
evrakına,1,
eklenerek,4,
dış,27,423.0
zarfa,7,
konulması,4,
zorunludur,61,169.0
teklif,311,10.0
mektupları,16,683.0
iç,19,585.0
içe,1,
konulmuş,1,
iki,18,613.0
zarf,39,293.0
