word,frequency,rank
davet,12,872.0
etmektedir,2,
kapalı,72,127.0
nşaat,61,169.0
bina,3,
listesi,12,872.0
süresi,69,139.0
yeri,103,76.0
alanı,24,485.0
kahramanmaraş,6,
li,75,114.0
göksun,1,
lçesi,25,466.0
köi,7,
adet,114,60.0
kırsal,14,775.0
köi,7,
konutu,3,
m²,62,164.0
ay,64,158.0
kahramanmaraş,6,
adet,114,60.0
köi,7,
konağı,3,
yapım,49,222.0
şi,67,146.0
toplam,36,316.0
m²,62,164.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
hale,442,8.0
kasım,2,
versiyon,2,
tarih,162,31.0
dünya,7,
bankası,25,466.0
ipf,2,
borçluları,2,
için,293,12.0
satın,91,86.0
alma,49,222.0
düzenlemeleri,4,
yatırım,6,
projesi,15,724.0
finansmanında,2,
satın,91,86.0
alma,49,222.0
tedarik,8,
yapım,49,222.0
şleri,85,100.0
danışmanlık,4,
dışı,12,872.0
hizmetl,18,613.0
danışmanlık,4,
hizmetleri,17,644.0
satınalma,25,466.0
düzenlemeleri,4,
nin,59,177.0
dünya,7,
bankasının,2,
menfaat,2,
çatışmasına,2,
ait,104,74.0
politikasının,2,
açıklandığı,6,
numaralı,30,377.0
paragraflarına,2,
dikkat,32,351.0
edilmesi,22,522.0
gözönünde,2,
bulundurulacak,2,
şekild,33,338.0
teklif,314,10.0
çağrı,2,
rfb,2,
yapılarak,10,
ulus,10,
rekabetçi,4,
ihal,247,15.0
yöntemiyl,5,
gerçekleştirilecek,2,
olup,87,94.0
satın,91,86.0
alma,49,222.0
düzenlemelerind,2,
tanımlanan,2,
tüm,27,423.0
teklif,314,10.0
sahiplerin,3,
açıktır,3,
lgilenen,4,
uygun,106,69.0
teklif,314,10.0
sahipleri,5,
yapı,229,18.0
şleri,85,100.0
genel,269,14.0
müdürlüğü,186,25.0
nün,4,
aşağıda,76,111.0
belirtilen,210,20.0
iletişim,11,946.0
kanallarından,2,
mesai,25,466.0
saatleri,17,644.0
içind,58,181.0
daha,22,522.0
fazla,39,294.0
bilgi,34,331.0
alabilir,4,
ihaley,135,46.0
ilişkin,89,92.0
yeterlilik,8,
şartlarına,3,
aşağıdaki,33,338.0
internet,40,285.0
bağlantısından,2,
ulaşılabilirl,2,
https,11,946.0
kadiyap,4,
csb,5,
gov,46,244.0
tr,121,55.0
duyurular,2,
lgilenen,4,
uygun,106,69.0
teklif,314,10.0
sahipleri,5,
elektronik,50,212.0
ortamda,11,
türkçe,11,
olarak,178,27.0
hazırlanan,4,
ihal,247,15.0
dokümanlarını,3,
aşağıdaki,33,338.0
adres,15,724.0
geri,8,
ödemesiz,2,
tl,311,11.0
üçbintürklirası,2,
ödeyerek,2,
temin,66,151.0
edebilirl,5,
hale,442,8.0
doküman,9,
bedelinin,29,398.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
nın,4,
merkez,46,244.0
saymanlık,3,
müdürlüğünün,14,775.0
merkez,46,244.0
bankası,25,466.0
ankara,106,69.0
şubesind,2,
bulunan,88,93.0
tr,121,55.0
numaralı,30,377.0
hesabına,21,537.0
açıklamada,2,
projenin,3,
adı,36,316.0
ihalenin,27,423.0
referan,5,
numarası,51,206.0
olacak,9,
şekild,33,338.0
yatırılması,9,
gerekmektedir,84,103.0
bu,244,16.0
işlemin,15,724.0
dekontu,5,
ile,490,7.0
aşağıda,76,111.0
belirtilen,210,20.0
adresler,2,
yapılacak,94,83.0
yazılı,41,278.0
başvuruları,10,
sonrasında,2,
hale,442,8.0
dökümanları,2,
cd,8,
içerisind,104,74.0
iletilecektir,2,
tekliflerin,38,301.0
en,205,22.0
geç,26,444.0
nisan,870,3.0
günü,72,127.0
saat,103,76.0
e,172,28.0
kadar,131,49.0
aşağıda,76,111.0
verilen,40,285.0
adres,15,724.0
teslim,71,131.0
edilmesi,22,522.0
gerekmektedir,84,103.0
elektronik,50,212.0
teklifler,2,
izin,13,811.0
verilmeyecektir,2,
geç,26,444.0
teslim,71,131.0
edilen,125,54.0
teklifl,64,158.0
değerlendirilmey,2,
alınmayacaktır,34,331.0
açılmadan,3,
iad,35,327.0
edilecektir,74,118.0
teklifl,64,158.0
yapı,229,18.0
şleri,85,100.0
genel,269,14.0
müdürlüğü,186,25.0
nün,4,
aşağıda,76,111.0
verilen,40,285.0
adresind,50,212.0
teklif,314,10.0
sahibi,8,
temsilcilerinin,2,
katılmak,9,
isteyebilecek,2,
başka,15,724.0
tarafların,2,
huzurunda,15,724.0
nisan,870,3.0
tarihind,34,331.0
saat,103,76.0
da,133,48.0
açılacaktır,4,
teklifin,11,946.0
türk,62,164.0
lirası,15,724.0
cinsi,9,
olması,146,37.0
halind,170,29.0
tl,311,11.0
onbeşmilyontürklirası,1,
veya,648,6.0
serbestç,2,
çevrilebilen,2,
döviz,13,811.0
cinsinden,6,
eşdeğeri,5,
bir,233,17.0
miktarda,4,
koşulsuz,2,
limit,15,724.0
içi,7,
genel,269,14.0
müdürlük,11,946.0
teyit,3,
geçici,137,44.0
teminatın,11,
sunulması,23,503.0
gerekmektedir,84,103.0
geçici,137,44.0
teminat,148,36.0
mektupları,16,681.0
tarihin,15,724.0
kadar,131,49.0
geçer,15,724.0
olacaktır,13,811.0
bu,244,16.0
ihal,247,15.0
sayılı,340,9.0
kamu,71,131.0
hale,442,8.0
kanunu,97,79.0
na,16,681.0
sayılı,340,9.0
kamu,71,131.0
hale,442,8.0
sözleşmeleri,8,
kanununa,18,613.0
tabi,28,409.0
değildir,22,522.0
yukarıda,49,222.0
atıfta,2,
bulunulan,2,
adr,51,206.0
ler,2,
aşağıda,76,111.0
verilmiştir,26,444.0
önder,2,
yurdakul,2,
yapı,229,18.0
şleri,85,100.0
genel,269,14.0
müdürlüğü,186,25.0
yi,70,136.0
gm,2,
uluslararası,28,409.0
finan,10,
kaynaklı,4,
sismik,4,
güçlendirm,3,
dair,143,39.0
başkanlığı,85,100.0
mustafa,14,775.0
kemal,10,
mahallesi,83,104.0
cadd,4,
çankaya,19,584.0
ankara,106,69.0
telefon,37,307.0
e,172,28.0
posta,86,96.0
ihal,247,15.0
kadiyap,4,
csb,5,
gov,46,244.0
tr,121,55.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
çeşi,11,946.0
tli,12,872.0
lânlar,11,946.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
tabiat,6,
varlıklarını,6,
koruma,7,
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yerel,27,423.0
yönetiml,26,444.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
çişleri,6,
bakanlığı,95,82.0
yi,70,136.0
kob,4,
dair,143,39.0
başkanlığından,57,185.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
çişleri,6,
bakanlığı,95,82.0
yi,70,136.0
kob,4,
dair,143,39.0
başkanlığından,57,185.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
milli,18,613.0
eğitim,61,169.0
bakanlığından,106,69.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
tarım,49,222.0
orman,28,409.0
bakanlığı,95,82.0
devlet,105,73.0
su,14,775.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
tarım,49,222.0
orman,28,409.0
bakanlığı,95,82.0
devlet,105,73.0
su,14,775.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
tarım,49,222.0
orman,28,409.0
bakanlığı,95,82.0
devlet,105,73.0
su,14,775.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
tarım,49,222.0
orman,28,409.0
bakanlığı,95,82.0
devlet,105,73.0
su,14,775.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,47.0
haleler,77,109.0
katilmaktan,73,123.0
yasaklama,96,81.0
karari,72,127.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
adalet,14,775.0
bakanlığından,106,69.0
silivri,2,
asliy,20,559.0
hukuk,20,559.0
mahkemesinin,18,613.0
esa,43,263.0
karar,55,193.0
bozma,1,
öncesi,7,
esaslar,11,946.0
dosyasının,10,
kaybolduğu,4,
anlaşıldığından,9,
sayılı,340,9.0
yangın,12,872.0
yersarsıntısı,9,
seylâp,9,
veya,648,6.0
heyelân,9,
sebebiyl,12,872.0
mahkem,11,
adliy,9,
dairelerind,9,
ziyaa,9,
uğrayan,9,
dosyalar,10,
hakkında,50,212.0
yapılacak,94,83.0
muameleler,9,
dair,143,39.0
kanun,45,250.0
hükümlerinin,9,
söz,23,503.0
konusu,87,94.0
dosya,37,307.0
için,293,12.0
uygulanmasına,13,811.0
anılan,10,
kanun,45,250.0
hükümleri,43,263.0
gereğinc,59,177.0
işlem,16,681.0
yapılmasına,10,
karar,55,193.0
verildiği,10,
ilân,15,724.0
olunur,47,234.0
adalet,14,775.0
bakanlığından,106,69.0
stanbul,66,151.0
anadolu,5,
cra,6,
müdürlüğünün,14,775.0
esa,43,263.0
sayılı,340,9.0
dosyasının,10,
imha,4,
edilmiş,16,681.0
olduğu,43,263.0
anlaşıldığından,9,
sayılı,340,9.0
yangın,12,872.0
yersarsıntısı,9,
seylâp,9,
veya,648,6.0
heyelân,9,
sebebiyl,12,872.0
mahkem,11,
adliy,9,
dairelerind,9,
ziyaa,9,
uğrayan,9,
dosyalar,10,
hakkında,50,212.0
yapılacak,94,83.0
muameleler,9,
dair,143,39.0
kanun,45,250.0
hükümlerinin,9,
söz,23,503.0
konusu,87,94.0
dosya,37,307.0
için,293,12.0
uygulanmasına,13,811.0
anılan,10,
kanun,45,250.0
hükümleri,43,263.0
gereğinc,59,177.0
işlem,16,681.0
yapılmasına,10,
karar,55,193.0
verildiği,10,
ilân,15,724.0
olunur,47,234.0
adalet,14,775.0
bakanlığından,106,69.0
stanbul,66,151.0
cra,6,
müdürlüğünün,14,775.0
esa,43,263.0
sayılı,340,9.0
dosyasının,10,
imha,4,
edilmiş,16,681.0
olduğu,43,263.0
anlaşıldığından,9,
sayılı,340,9.0
yangın,12,872.0
yersarsıntısı,9,
seylâp,9,
veya,648,6.0
heyelân,9,
sebebiyl,12,872.0
mahkem,11,
adliy,9,
dairelerind,9,
ziyaa,9,
uğrayan,9,
dosyalar,10,
hakkında,50,212.0
yapılacak,94,83.0
muameleler,9,
dair,143,39.0
kanun,45,250.0
hükümlerinin,9,
söz,23,503.0
konusu,87,94.0
dosya,37,307.0
için,293,12.0
uygulanmasına,13,811.0
anılan,10,
kanun,45,250.0
hükümleri,43,263.0
gereğinc,59,177.0
işlem,16,681.0
yapılmasına,10,
karar,55,193.0
verildiği,10,
ilân,15,724.0
olunur,47,234.0
zmir,11,
ekonomi,6,
üniversitesi,44,253.0
rektörlüğünden,32,351.0
düzeltm,10,
lani,44,253.0
tarih,162,31.0
sayılı,340,9.0
resmî,896,2.0
gazet,899,1.0
de,57,185.0
aslına,10,
uygun,106,69.0
olarak,178,27.0
yayımlanan,20,559.0
üniversitemiz,24,485.0
mühendislik,9,
fakültesi,70,136.0
bilgisayar,43,263.0
mühendisliği,65,154.0
bölümü,39,294.0
ne,118,57.0
ait,104,74.0
akademik,13,811.0
personel,30,377.0
ilanımız,2,
tablodaki,1,
şekild,33,338.0
güncellenmiştir,1,
ngi,1,
li,75,114.0
zce,1,
fakült,20,559.0
bölüm,50,212.0
kadro,71,131.0
kadro,71,131.0
özel,63,160.0
şartlar,31,361.0
ale,26,444.0
yabanc,2,
başvuru,158,32.0
tari,31,361.0
hleri,1,
yüksekokul,5,
program,14,775.0
ünvani,17,644.0
sayisi,15,724.0
di,12,872.0
l,36,316.0
yazılım,12,872.0
mühendisliği,65,154.0
bilgisayar,43,263.0
mühendisliği,65,154.0
veya,648,6.0
elektrik,26,444.0
elektronik,50,212.0
lana,3,
başvuru,158,32.0
mühendisliği,65,154.0
lisan,143,39.0
son,113,61.0
başvuru,158,32.0
mühendislik,9,
bilgisayar,43,263.0
araş,1,
derecesin,3,
sahip,91,86.0
olmak,279,13.0
ön,19,584.0
değerlendirm,38,301.0
fakültesi,70,136.0
mühendisliği,65,154.0
gör,37,307.0
yazılım,12,872.0
mühendisliği,65,154.0
veya,648,6.0
giriş,23,503.0
sınavı,12,872.0
bilgisayar,43,263.0
mühendisliği,65,154.0
sonuç,21,537.0
açıklama,10,
anabilim,9,
dalında,8,
tezli,32,351.0
yüksek,86,96.0
lisan,143,39.0
veya,648,6.0
doktora,36,316.0
öğrenimi,1,
görüyor,1,
olmak,279,13.0
lan,67,146.0
olunur,47,234.0
nisan,870,3.0
sayı,864,4.0
resmî,896,2.0
gazet,899,1.0
sayfa,863,5.0
kültür,82,105.0
turizm,73,123.0
bakanlığı,95,82.0
vakıflar,17,644.0
genel,269,14.0
müdürlüğünden,134,47.0
vakfin,36,316.0
adi,17,644.0
yeryüzünün,1,
umuduyuz,1,
vakfı,10,
vakfedenl,6,
fatma,2,
özaraz,5,
veysel,4,
özaraz,5,
vakfin,36,316.0
kametgahi,5,
antalya,4,
vakfin,36,316.0
tesci,6,
l,36,316.0
kararini,6,
veren,29,398.0
mahkemeni,6,
n,80,107.0
adi,17,644.0
karar,55,193.0
tari,31,361.0
hi,40,285.0
su,14,775.0
alanya,2,
asliy,20,559.0
hukuk,20,559.0
mahkemesinin,18,613.0
tarihind,34,331.0
kesinleşen,6,
tarih,162,31.0
e,172,28.0
k,62,164.0
sayılı,340,9.0
kararı,47,234.0
vakfin,36,316.0
amaci,6,
yurt,31,361.0
içind,58,181.0
yurt,31,361.0
dışında,30,377.0
milli,18,613.0
manevi,3,
insani,1,
evrensel,1,
değerl,1,
doğrultusunda,50,212.0
çağdaş,1,
uygarlık,1,
seviyesin,1,
ulaşabilmek,1,
için,293,12.0
alan,102,78.0
türdeki,1,
eğitim,61,169.0
kültür,82,105.0
sanat,7,
faaliyetlerind,1,
bulunarak,1,
ihtiyaç,3,
sahibi,8,
insanları,1,
maddi,2,
manevi,3,
yönden,1,
desteklemek,1,
dayanışma,1,
kültürünün,1,
oluşmasına,1,
katkıda,2,
bulunmaktır,1,
vakfin,36,316.0
mal,49,222.0
varliği,6,
tl,311,11.0
beşyüzbintürklirası,2,
nakit,16,681.0
yöneti,9,
kurulu,40,285.0
veysel,4,
özaraz,5,
fatma,2,
özaraz,5,
seyitvan,1,
özaraz,5,
vakfin,36,316.0
sona,13,811.0
ermesi,6,
hali,10,
nde,18,613.0
mal,49,222.0
haklarin,6,
devri,6,
borçların,5,
tasfiyesinden,6,
arta,6,
kalan,17,644.0
mal,49,222.0
hakları,5,
türk,62,164.0
eğitim,61,169.0
vakfına,3,
devredilir,5,
türk,62,164.0
medeni,6,
kanununun,47,234.0
maddesi,107,68.0
gereğinc,59,177.0
ilân,15,724.0
olunur,47,234.0
yüksek,86,96.0
htisa,6,
üniversitesi,44,253.0
rektörlüğünden,32,351.0
düzeltm,10,
lani,44,253.0
tarih,162,31.0
sayılı,340,9.0
resmî,896,2.0
gazet,899,1.0
de,57,185.0
aslına,10,
uygun,106,69.0
olarak,178,27.0
yayınlanan,2,
üniversitemiz,24,485.0
öğretim,94,83.0
elemanı,75,114.0
ilanına,2,
aşağıda,76,111.0
belirtildiği,1,
şekild,33,338.0
düzeltmel,1,
yapılmıştır,1,
anabi,11,946.0
li,75,114.0
alinacak,4,
bi,28,409.0
ri,23,503.0
bölüm,50,212.0
ünvani,17,644.0
başvuru,158,32.0
koşullari,2,
dali,12,872.0
ki,27,423.0
şi,67,146.0
sayisi,15,724.0
sağlık,30,377.0
bilimleri,37,307.0
doktorasını,11,946.0
ebelik,14,775.0
veya,648,6.0
doğum,4,
kadın,26,444.0
ebelik,14,775.0
ebelik,14,775.0
profesör,14,775.0
fakültesi,70,136.0
hastalıkları,6,
hemşireliği,5,
alanında,44,253.0
yapmış,42,272.0
olmak,279,13.0
lgililer,19,584.0
duyurulur,23,503.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yapı,229,18.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,47.0
antalya,4,
li,75,114.0
döşemealtı,1,
lçesi,25,466.0
h,49,222.0
b,218,19.0
pafta,11,946.0
ada,68,143.0
parsel,51,206.0
üzerindeki,12,872.0
yi,70,136.0
bf,60,176.0
nolu,109,66.0
inşaatın,8,
denetimini,5,
üstlenen,5,
nolu,109,66.0
yapı,229,18.0
denetim,187,24.0
zin,10,
belgesin,45,250.0
sahip,91,86.0
cebecil,2,
yapı,229,18.0
denetim,187,24.0
ltd,90,90.0
şti,90,90.0
tarafından,112,63.0
ankara,106,69.0
dare,36,316.0
mahkemesinin,18,613.0
esasına,7,
kayden,1,
bakanlığımız,7,
aleyhin,8,
açılan,8,
davada,7,
tarih,162,31.0
e,172,28.0
sayılı,340,9.0
karar,55,193.0
ile,490,7.0
yeni,59,177.0
bir,233,17.0
karar,55,193.0
verilincey,3,
kadar,131,49.0
dava,14,775.0
konusu,87,94.0
işlemin,15,724.0
yürütülmesinin,7,
durdurulmasına,6,
hükmedildiğinden,7,
tarih,162,31.0
sayılı,340,9.0
resmî,896,2.0
gazet,899,1.0
ilanı,13,811.0
ile,490,7.0
cebecil,2,
yapı,229,18.0
denetim,187,24.0
ltd,90,90.0
şti,90,90.0
hakkında,50,212.0
tesi,26,444.0
edilmiş,16,681.0
olan,119,56.0
idarî,4,
işlemin,15,724.0
yürütülmesi,8,
tarih,162,31.0
sayılı,340,9.0
makam,9,
olur,22,522.0
u,22,522.0
ile,490,7.0
durdurulmuştur,2,
lgililer,19,584.0
duyurulur,23,503.0
sayfa,863,5.0
resmî,896,2.0
gazet,899,1.0
nisan,870,3.0
sayı,864,4.0
çevr,65,154.0
şehircilik,57,185.0
klim,57,185.0
değişikliği,57,185.0
bakanlığı,95,82.0
yapı,229,18.0
şleri,85,100.0
genel,269,14.0
müdürlüğünden,134,47.0
yi,70,136.0
bf,60,176.0
nolu,109,66.0
yapıları,38,301.0
sayılı,340,9.0
yapı,229,18.0
denetimi,61,169.0
hakkındaki,46,244.0
kanunda,44,253.0
yer,209,21.0
alan,102,78.0
hükümler,49,222.0
doğrultusunda,50,212.0
denetlemediği,49,222.0
anlaşılan,49,222.0
afyon,28,409.0
beta,11,
yapı,229,18.0
denetim,187,24.0
ltd,90,90.0
şti,90,90.0
ne,118,57.0
kanunun,77,109.0
inci,94,83.0
maddesi,107,68.0
uyarınca,78,108.0
idari,62,164.0
para,40,285.0
cezası,71,131.0
verilmesin,45,250.0
sebep,41,278.0
olan,119,56.0
sorumlu,53,198.0
denetim,187,24.0
elemanları,9,
dilara,1,
bi,28,409.0
li,75,114.0
makin,19,584.0
mühendisi,61,169.0
yardımcı,25,466.0
kontrol,35,327.0
elemanı,75,114.0
oda,85,100.0
sicil,152,33.0
arif,1,
gökhan,2,
dalkiliç,2,
mimar,16,681.0
proje,51,206.0
uygulama,74,118.0
denetçisi,48,232.0
denetçi,52,202.0
oda,85,100.0
sicil,152,33.0
mustafa,14,775.0
akdeni,1,
z,2,
nşaat,61,169.0
mühendisi,61,169.0
yardımcı,25,466.0
kontrol,35,327.0
elemanı,75,114.0
oda,85,100.0
sicil,152,33.0
tolga,1,
akdağ,1,
makin,19,584.0
mühendisi,61,169.0
yardımcı,25,466.0
kontrol,35,327.0
elemanı,75,114.0
oda,85,100.0
sicil,152,33.0
akif,1,
lker,1,
özgen,1,
mimar,16,681.0
proje,51,206.0
uygulama,74,118.0
denetçisi,48,232.0
denetçi,52,202.0
oda,85,100.0
sicil,152,33.0
fahri,2,
erdemi,1,
r,47,234.0
mimar,16,681.0
proje,51,206.0
uygulama,74,118.0
denetçisi,48,232.0
denetçi,52,202.0
oda,85,100.0
sicil,152,33.0
yi,70,136.0
bf,60,176.0
nolu,109,66.0
yapıları,38,301.0
sayılı,340,9.0
yapı,229,18.0
denetimi,61,169.0
hakkındaki,46,244.0
kanunda,44,253.0
yer,209,21.0
alan,102,78.0
hükümler,49,222.0
doğrultusunda,50,212.0
denetlemediği,49,222.0
anlaşılan,49,222.0
aderan,1,
yapı,229,18.0
denetim,187,24.0
ltd,90,90.0
şti,90,90.0
ltd,90,90.0
şti,90,90.0
ne,118,57.0
kanunun,77,109.0
inci,94,83.0
maddesi,107,68.0
uyarınca,78,108.0
yıl,111,65.0
süre,42,272.0
ile,490,7.0
yeni,59,177.0
iş,138,42.0
almaktan,30,377.0
men,30,377.0
cezası,71,131.0
yi,70,136.0
bf,60,176.0
nolu,109,66.0
yapıyı,17,644.0
sayılı,340,9.0
yapı,229,18.0
denetimi,61,169.0
hakkındaki,46,244.0
kanunda,44,253.0
yer,209,21.0
alan,102,78.0
hükümler,49,222.0
doğrultusunda,50,212.0
denetlemediği,49,222.0
anlaşılan,49,222.0
karatay,1,
yapı,229,18.0
denetim,187,24.0
ltd,90,90.0
şti,90,90.0
ne,118,57.0
kanunun,77,109.0
inci,94,83.0
maddesi,107,68.0
uyarınca,78,108.0
idari,62,164.0
para,40,285.0
cezası,71,131.0
verilmesin,45,250.0
sebep,41,278.0
olan,119,56.0
sorumlu,53,198.0
denetim,187,24.0
elemanı,75,114.0
abdurrahman,4,
aydin,2,
nşaat,61,169.0
mühendisi,61,169.0
proje,51,206.0
uygulama,74,118.0
denetçisi,48,232.0
denetçi,52,202.0
oda,85,100.0
sicil,152,33.0
yi,70,136.0
bf,60,176.0
nolu,109,66.0
yapıları,38,301.0
sayılı,340,9.0
yapı,229,18.0
denetimi,61,169.0
hakkındaki,46,244.0
kanunda,44,253.0
